"prey_id","predator_id","source_id","year_min","year_max","warm_cool_years","odd_even_years","season_min","season_max","month_min","month_max","date_min","date_max","time_min","time_max","lat_min","lat_max","lon_min","lon_max","predator_lowest_taxonomic_level","predator_life_stage","predator_life_stage_min","predator_life_stage_max","predator_freshwater_age","predator_freshwater_age_min","predator_freshwater_age_max","predator_ocean_age","predator_ocean_age_min","predator_ocean_age_max","predator_maturity","predator_maturity_min","predator_maturity_max","predator_length_value_cm","predator_length_min_cm","predator_length_max_cm","predator_weight_value_g","predator_weight_min_g","predator_weight_max_g","predator_subsample_id","predator_sex","hatchery_wild","predator_replicates","predator_notes","gear_type_predator_id1","gear_type_predator_id2","gear_type_predator_id3","gear_type_predator_id4","gear_type_predator_id5","prey_lowest_taxonomic_level","prey_kingdom","prey_phylum","prey_class","prey_order","prey_family","prey_genus","prey_species","prey_life_stage","prey_life_stage_min","prey_life_stage_max","prey_length_value_mm","prey_length_min_mm","prey_length_max_mm","prey_weight_value_mg","prey_weight_min_mg","prey_weight_max_mg","prey_sex","prey_subsample_id","prey_replicates","prey_notes","gear_type_prey_id1","gear_type_prey_id2","gear_type_prey_id3","gear_type_prey_id4","gear_type_prey_id5","biological_parameter","prey_bio_notes","value","mean","error","min","max","units"
133,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Munida quadrispina","Animalia","Arthropoda","Malacostraca","Decapoda","Munididae","Munida","quadrispina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",129,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,22.55,NA,NA,NA,"milligrams"
134,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"megalopa",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",130,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,6.79,NA,NA,NA,"milligrams"
135,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Cancridae","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae",NA,NA,"megalopa",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",131,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,14.8,NA,NA,NA,"milligrams"
136,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Paguridae","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae",NA,NA,"megalopa",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",132,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,10.795,NA,NA,NA,"milligrams"
137,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"megalopa",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",133,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,10.795,NA,NA,NA,"milligrams"
138,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"zoea",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",134,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,2.62,NA,NA,NA,"milligrams"
139,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Decapoda","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",135,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,12.06,NA,NA,NA,"milligrams"
140,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Oikopleura","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"unspecified",136,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.033,NA,NA,NA,"milligrams"
141,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Oikopleura","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"unspecified",137,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.033,NA,NA,NA,"milligrams"
142,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Oikopleura","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",138,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.033,NA,NA,NA,"milligrams"
143,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Oikopleura (Vexillaria) vanhoeffeni","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","(Vexillaria) vanhoeffeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",139,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.51,NA,NA,NA,"milligrams"
144,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Doliolidae","Animalia","Chordata","Thaliacea","Doliolida","Doliolidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",140,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.43,NA,NA,NA,"milligrams"
145,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Salpida","Animalia","Chordata","Thaliacea","Salpida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",141,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.43,NA,NA,NA,"milligrams"
146,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Parasagitta elegans","Animalia","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Parasagitta","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",142,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.44,NA,NA,NA,"milligrams"
147,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Chaetognatha","Animalia","Chaetognatha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",143,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.44,NA,NA,NA,"milligrams"
148,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Miscellaneous",NA,NA,NA,NA,NA,NA,NA,"larvae",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",144,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,50,NA,NA,NA,"milligrams"
149,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Aptocyclus ventricosus","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cyclopteridae","Aptocyclus","ventricosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",145,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,30.2,NA,NA,NA,"milligrams"
150,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Oncorhynchus keta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","keta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",146,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1020,NA,NA,NA,"milligrams"
151,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Actinopterygii","Animalia","Chordata","Actinopterygii",NA,NA,NA,NA,"larvae",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",147,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,38,NA,NA,NA,"milligrams"
152,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Gadidae","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",148,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,780.2,NA,NA,NA,"milligrams"
153,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Clupea pallasii pallasii","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","pallasii pallasii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",149,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1020,NA,NA,NA,"milligrams"
154,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Actinopterygii","Animalia","Chordata","Actinopterygii",NA,NA,NA,NA,"juvenile",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",150,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1020,NA,NA,NA,"milligrams"
155,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Scorpaenidae","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",151,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,51.8,NA,NA,NA,"milligrams"
156,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Zaproridae","Animalia","Chordata","Actinopterygii","Perciformes","Zaproridae",NA,NA,"postlarvae",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",152,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,14,NA,NA,NA,"milligrams"
157,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Miscellaneous",NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",153,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.021,NA,NA,NA,"milligrams"
158,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Invertebrate collective","Animalia",NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,0.2,NA,NA,NA,NA,"unspecified",154,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.021,NA,NA,NA,"milligrams"
159,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Invertebrate collective","Animalia",NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,0.2,NA,NA,NA,"unspecified",155,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.01,NA,NA,NA,"milligrams"
160,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evadne normanni","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Evadne","nordmanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.46,0.01,NA,NA,"millimeters"
161,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podon","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Podon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.48,0.02,NA,NA,"millimeters"
162,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calanus sinicus","Animalia","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","sinicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,21,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.75,0.02,NA,NA,"millimeters"
163,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paracalanus","Animalia","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.32,0,NA,NA,"millimeters"
164,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centropages abdominalis","Animalia","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","abdominalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,37,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.42,0.01,NA,NA,"millimeters"
165,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oithona","Animalia","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.26,0.01,NA,NA,"millimeters"
166,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphausiidae","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae",NA,NA,"calyptopis",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,25,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.44,0.01,NA,NA,"millimeters"
167,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,NA,"furcilia",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,8,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.73,0.02,NA,NA,"millimeters"
168,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oikopleuridae","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.37,0.01,NA,NA,"millimeters"
169,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polychaeta","Animalia","Annelida","Polychaeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.51,0.01,NA,NA,"millimeters"
170,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastropoda","Animalia","Mollusca","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,9,NA,1,NA,NA,NA,NA,"prey_body_width",NA,NA,0.53,0.05,NA,NA,"millimeters"
